"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.615566017E1,-2.320748520E1,-3.754776764E1,-5.863409424E1,7.339195617E1
1.616568017E1,-2.327301598E1,-3.751929855E1,-5.872778320E1,7.347301244E1
1.617570117E1,-2.322325516E1,-3.741376877E1,-5.870263672E1,7.338330349E1
1.618572217E1,-2.320481491E1,-3.763081741E1,-5.842120361E1,7.326376243E1
1.619574217E1,-2.323554420E1,-3.756031036E1,-5.871997070E1,7.347586262E1
1.620576317E1,-2.310347366E1,-3.762292099E1,-5.842474365E1,7.323049467E1
1.621578417E1,-2.317289543E1,-3.763262177E1,-5.889971924E1,7.363677227E1
1.622580417E1,-2.321483421E1,-3.759830093E1,-5.898004150E1,7.369671673E1
1.623582517E1,-2.319090080E1,-3.761966324E1,-5.863415527E1,7.342357324E1
1.624584617E1,-2.320249367E1,-3.761715317E1,-5.916278076E1,7.384876812E1
1.625586533E1,-2.315181351E1,-3.756146622E1,-5.864331055E1,7.338874631E1
1.626588633E1,-2.309687996E1,-3.769084167E1,-5.899591064E1,7.371962346E1
1.627590733E1,-2.324050713E1,-3.769783783E1,-5.884436035E1,7.364717845E1
1.628592733E1,-2.316640091E1,-3.770429230E1,-5.855517578E1,7.339621516E1
1.629594833E1,-2.304816818E1,-3.759827805E1,-5.910150146E1,7.374168458E1
1.630596933E1,-2.317576981E1,-3.766353607E1,-5.844219971E1,7.328812293E1
1.631598933E1,-2.326094627E1,-3.760032654E1,-5.882250977E1,7.358630193E1
1.632601033E1,-2.310135078E1,-3.766111374E1,-5.848278809E1,7.329575976E1
1.633603133E1,-2.324954605E1,-3.759936142E1,-5.819909668E1,7.308480160E1
1.634605133E1,-2.336995888E1,-3.758831406E1,-5.859307861E1,7.343150000E1
1.635607233E1,-2.322042656E1,-3.760729980E1,-5.808026123E1,7.298502554E1
1.636609333E1,-2.323404121E1,-3.745943069E1,-5.855169678E1,7.328936358E1
1.637611333E1,-2.329378510E1,-3.759329987E1,-5.857415771E1,7.339474484E1
1.638613433E1,-2.339631462E1,-3.767197418E1,-5.852368164E1,7.342742328E1
1.639615533E1,-2.339100075E1,-3.760324097E1,-5.900103760E1,7.377170924E1
1.640617533E1,-2.335691643E1,-3.762483978E1,-5.842987061E1,7.331591841E1
1.641619633E1,-2.335719109E1,-3.759982300E1,-5.900140381E1,7.375954661E1
1.642621733E1,-2.332994843E1,-3.768769455E1,-5.889642334E1,7.371185452E1
1.643623733E1,-2.345425606E1,-3.767031860E1,-5.895355225E1,7.378805021E1
1.644625833E1,-2.344118881E1,-3.765776443E1,-5.934008789E1,7.408672341E1
1.645627933E1,-2.345019913E1,-3.768103409E1,-5.868475342E1,7.357766273E1
1.646630033E1,-2.327238655E1,-3.764462280E1,-5.913769531E1,7.386466414E1
1.647632033E1,-2.311672401E1,-3.767018509E1,-5.888757324E1,7.362860895E1
1.648634133E1,-2.319515038E1,-3.757907486E1,-5.888275146E1,7.360285516E1
1.649636233E1,-2.338414764E1,-3.756661606E1,-5.920300293E1,7.391254670E1
1.650638233E1,-2.326285553E1,-3.765978622E1,-5.879443359E1,7.359487324E1
1.651640333E1,-2.335918427E1,-3.765015793E1,-5.898681641E1,7.377418513E1
1.652642433E1,-2.339365387E1,-3.770024109E1,-5.847766113E1,7.340441452E1
1.653644433E1,-2.311560822E1,-3.778881073E1,-5.898962402E1,7.377059917E1
1.654646533E1,-2.322542953E1,-3.772939682E1,-5.902154541E1,7.380020856E1
1.655648633E1,-2.328482819E1,-3.773434448E1,-5.880426025E1,7.364784451E1
1.656650633E1,-2.323288536E1,-3.763884735E1,-5.909533691E1,7.381536857E1
1.657652733E1,-2.321249199E1,-3.757912827E1,-5.862738037E1,7.340422600E1
1.658654833E1,-2.334253693E1,-3.763451767E1,-5.908752441E1,7.384149573E1
1.659656833E1,-2.334712791E1,-3.757306290E1,-5.904846191E1,7.378037877E1
1.660658933E1,-2.337605286E1,-3.769958496E1,-5.886920166E1,7.371079607E1
1.661661033E1,-2.337225533E1,-3.759201813E1,-5.906256104E1,7.380926949E1
1.662663033E1,-2.332918167E1,-3.763719177E1,-5.856433105E1,7.342063602E1
1.663665133E1,-2.322626495E1,-3.758710861E1,-5.921710205E1,7.388447261E1
1.664667233E1,-2.327676964E1,-3.757881165E1,-5.886383057E1,7.361335231E1
1.665669233E1,-2.328742027E1,-3.758630753E1,-5.881958008E1,7.358517145E1
1.666671333E1,-2.333597183E1,-3.748732758E1,-5.929321289E1,7.392937444E1
1.667673433E1,-2.330291557E1,-3.759676361E1,-5.878192139E1,7.356532329E1
1.668675433E1,-2.340948677E1,-3.756631470E1,-5.915386963E1,7.388106904E1
1.669677533E1,-2.328024864E1,-3.760544968E1,-5.911651611E1,7.383022619E1
1.670679633E1,-2.325302887E1,-3.758258438E1,-5.872454834E1,7.349643922E1
1.671681633E1,-2.314292145E1,-3.758834839E1,-5.920513916E1,7.384935511E1
1.672683733E1,-2.329340172E1,-3.762160110E1,-5.846881104E1,7.332509323E1
1.673685833E1,-2.328793716E1,-3.772030258E1,-5.911047363E1,7.388638127E1
1.674687833E1,-2.329212379E1,-3.769553757E1,-5.870489502E1,7.355094345E1
1.675689933E1,-2.327379608E1,-3.764273071E1,-5.885382080E1,7.363706256E1
1.676692033E1,-2.309843445E1,-3.758674622E1,-5.917016602E1,7.380656957E1
1.677694033E1,-2.318847656E1,-3.755790710E1,-5.847882080E1,7.326714348E1
1.678696133E1,-2.326880455E1,-3.763998795E1,-5.897979736E1,7.373481169E1
1.679698233E1,-2.316044617E1,-3.762411499E1,-5.882336426E1,7.356744170E1
1.680700233E1,-2.335694122E1,-3.764989090E1,-5.938067627E1,7.408863410E1
1.681702333E1,-2.333335495E1,-3.766618729E1,-5.959002686E1,7.425737956E1
1.682704433E1,-2.349190903E1,-3.767441940E1,-5.876593018E1,7.365233341E1
1.683706433E1,-2.334817886E1,-3.763875198E1,-5.929174805E1,7.400894874E1
1.684708533E1,-2.325948143E1,-3.756272125E1,-5.859136963E1,7.338194668E1
1.685710633E1,-2.341430664E1,-3.749438477E1,-5.914111328E1,7.383583090E1
1.686712633E1,-2.341079903E1,-3.755470657E1,-5.916296387E1,7.388286534E1
1.687714733E1,-2.347323418E1,-3.753279877E1,-5.861700439E1,7.345513536E1
1.688716833E1,-2.344918442E1,-3.755070877E1,-5.901019287E1,7.377074516E1
1.689718833E1,-2.353981972E1,-3.750070190E1,-5.847210693E1,7.334448203E1
1.690720933E1,-2.340698433E1,-3.748601151E1,-5.887091064E1,7.361298862E1
1.691723033E1,-2.347163582E1,-3.760226440E1,-5.900891113E1,7.380311355E1
1.692725033E1,-2.333255005E1,-3.771097946E1,-5.856787109E1,7.346238077E1
1.693727133E1,-2.345122528E1,-3.769795990E1,-5.883184814E1,7.370401959E1
1.694729233E1,-2.349151993E1,-3.764658737E1,-5.852679443E1,7.344727848E1
1.695731333E1,-2.340353203E1,-3.765557480E1,-5.867700195E1,7.354358016E1
1.696733333E1,-2.326405716E1,-3.757284927E1,-5.864801025E1,7.343381009E1
1.697735433E1,-2.331677628E1,-3.767053604E1,-5.821649170E1,7.315668970E1
1.698737533E1,-2.336459351E1,-3.760833740E1,-5.859088135E1,7.343829144E1
1.699739533E1,-2.341003418E1,-3.767211151E1,-5.848559570E1,7.340151627E1
1.700741633E1,-2.332187271E1,-3.763722992E1,-5.845092773E1,7.332790585E1
1.701743733E1,-2.325721169E1,-3.770381546E1,-5.843933105E1,7.333233264E1
1.702745733E1,-2.330744934E1,-3.761014557E1,-5.868927002E1,7.349959632E1
1.703747833E1,-2.319827652E1,-3.757094193E1,-5.816784668E1,7.302899491E1
1.704749933E1,-2.321352005E1,-3.757426071E1,-5.874176025E1,7.349344854E1
1.705751933E1,-2.326348877E1,-3.769365311E1,-5.836456299E1,7.326952714E1
1.706754033E1,-2.327140045E1,-3.764519119E1,-5.873999023E1,7.354661754E1
1.707756133E1,-2.335968781E1,-3.751208115E1,-5.893304443E1,7.366094605E1
1.708758133E1,-2.338167191E1,-3.760020065E1,-5.854193115E1,7.340051344E1
1.709760233E1,-2.337237167E1,-3.747671509E1,-5.887292480E1,7.359886688E1
1.710762333E1,-2.331177330E1,-3.750117111E1,-5.864068604E1,7.340644841E1
1.711764333E1,-2.341751671E1,-3.751586914E1,-5.899084473E1,7.372747309E1
1.712766433E1,-2.331303978E1,-3.765037918E1,-5.910565186E1,7.385476936E1
1.713768533E1,-2.338595772E1,-3.756701660E1,-5.849652100E1,7.334866545E1
1.714770533E1,-2.340176773E1,-3.767847061E1,-5.880474854E1,7.365669237E1
1.715772633E1,-2.338344193E1,-3.767434692E1,-5.860681152E1,7.349081663E1
1.716774733E1,-2.330859184E1,-3.775322723E1,-5.903778076E1,7.385158209E1
1.717776733E1,-2.339562988E1,-3.757067871E1,-5.907281494E1,7.381401535E1
1.718778833E1,-2.330101395E1,-3.754918671E1,-5.853210449E1,7.334088852E1
1.719780933E1,-2.349962044E1,-3.751704788E1,-5.902435303E1,7.378099547E1
1.720782933E1,-2.350955772E1,-3.759875488E1,-5.872119141E1,7.358358508E1
1.721785033E1,-2.355778503E1,-3.760905075E1,-5.902380371E1,7.384591619E1
1.722787133E1,-2.341862106E1,-3.758281326E1,-5.900994873E1,7.377718966E1
1.723789133E1,-2.347890663E1,-3.765273285E1,-5.867541504E1,7.356488074E1
1.724791233E1,-2.355876541E1,-3.763877869E1,-5.888195801E1,7.374807162E1
1.725793358E1,-2.366926956E1,-3.761835861E1,-5.834008789E1,7.334126452E1
1.726795358E1,-2.345835114E1,-3.768238831E1,-5.897033691E1,7.380892400E1
1.727797458E1,-2.352525330E1,-3.763671875E1,-5.909350586E1,7.390536229E1
1.728799558E1,-2.348791313E1,-3.771854782E1,-5.861926270E1,7.355670515E1
1.729801558E1,-2.352966118E1,-3.756019592E1,-5.897937012E1,7.377655029E1
1.730803658E1,-2.346331978E1,-3.759948730E1,-5.855767822E1,7.343875339E1
1.731805758E1,-2.342467880E1,-3.765309906E1,-5.903930664E1,7.383841259E1
1.732807758E1,-2.341423988E1,-3.768715286E1,-5.886370850E1,7.371217198E1
1.733809858E1,-2.342748833E1,-3.771148682E1,-5.877331543E1,7.365667691E1
1.734811958E1,-2.357904053E1,-3.768831635E1,-5.906457520E1,7.392566797E1
1.735813958E1,-2.346205711E1,-3.763075256E1,-5.861926270E1,7.350346673E1
1.736816058E1,-2.350080872E1,-3.774503708E1,-5.919000244E1,7.402994140E1
1.737818158E1,-2.353529739E1,-3.771221924E1,-5.883673096E1,7.374200033E1
1.738820158E1,-2.356123543E1,-3.774014664E1,-5.875579834E1,7.370002932E1
1.739822258E1,-2.353469086E1,-3.768903732E1,-5.936157227E1,7.414945360E1
1.740824358E1,-2.340242004E1,-3.771258926E1,-5.864587402E1,7.354761174E1
1.741826358E1,-2.350851631E1,-3.763441086E1,-5.872125244E1,7.360152653E1
1.742828458E1,-2.348867416E1,-3.765813828E1,-5.847961426E1,7.341470204E1
1.743830558E1,-2.348058128E1,-3.762169647E1,-5.863610840E1,7.351818109E1
1.744832658E1,-2.349534988E1,-3.762678146E1,-5.893286133E1,7.376237722E1
1.745834658E1,-2.356420898E1,-3.756277466E1,-5.843121338E1,7.335148725E1
1.746836758E1,-2.350037193E1,-3.750440598E1,-5.880511475E1,7.359952085E1
1.747838858E1,-2.342004013E1,-3.743422699E1,-5.846710205E1,7.326814896E1
1.748840858E1,-2.338657761E1,-3.753670883E1,-5.895428467E1,7.369901087E1
1.749842958E1,-2.345967674E1,-3.743491745E1,-5.892486572E1,7.364692307E1
1.750845058E1,-2.340438652E1,-3.753947067E1,-5.868298340E1,7.348924892E1
1.751847058E1,-2.344093704E1,-3.757333374E1,-5.913311768E1,7.387799770E1
1.752849158E1,-2.327208900E1,-3.762758255E1,-5.867816162E1,7.348844635E1
1.753851258E1,-2.334119415E1,-3.761959839E1,-5.894128418E1,7.371648736E1
1.754853258E1,-2.335043716E1,-3.760343933E1,-5.901348877E1,7.376891908E1
1.755855358E1,-2.333963013E1,-3.764743042E1,-5.853442383E1,7.340535488E1
1.756857458E1,-2.343369675E1,-3.762521362E1,-5.875494385E1,7.359985238E1
1.757859458E1,-2.336295509E1,-3.757395172E1,-5.824456787E1,7.314409891E1
1.758861558E1,-2.335404396E1,-3.751050186E1,-5.879278564E1,7.354618116E1
1.759863658E1,-2.337033653E1,-3.748299026E1,-5.896252441E1,7.367310550E1
1.760865658E1,-2.347153854E1,-3.753773880E1,-5.861206055E1,7.345317282E1
1.761867758E1,-2.343804169E1,-3.755608368E1,-5.865270996E1,7.348429496E1
1.762869858E1,-2.347581863E1,-3.754401398E1,-5.834094238E1,7.324160433E1
1.763871858E1,-2.340095711E1,-3.755029297E1,-5.889410400E1,7.366237019E1
1.764873958E1,-2.351089287E1,-3.758859634E1,-5.885815430E1,7.368817399E1
1.765876058E1,-2.338189125E1,-3.767752457E1,-5.862390137E1,7.350558147E1
1.766878058E1,-2.333319092E1,-3.758342361E1,-5.905035400E1,7.378276111E1
1.767880158E1,-2.335072517E1,-3.764380646E1,-5.852111816E1,7.339641546E1
1.768882258E1,-2.331782532E1,-3.759228516E1,-5.909698486E1,7.381974330E1
1.769884258E1,-2.346388435E1,-3.765813828E1,-5.866809082E1,7.355701277E1
1.770886358E1,-2.337874031E1,-3.774568558E1,-5.848126221E1,7.342588309E1
1.771888458E1,-2.336868858E1,-3.757852554E1,-5.884405518E1,7.362651708E1
1.772890458E1,-2.333100510E1,-3.764035797E1,-5.833538818E1,7.324035678E1
1.773892558E1,-2.322309494E1,-3.762434769E1,-5.887902832E1,7.363181142E1
1.774894658E1,-2.341759109E1,-3.746356201E1,-5.879748535E1,7.354621904E1
1.775896658E1,-2.352509117E1,-3.752180862E1,-5.882196045E1,7.362974309E1
1.776898758E1,-2.341934586E1,-3.757405853E1,-5.907769775E1,7.382716307E1
1.777900858E1,-2.340837479E1,-3.755992508E1,-5.893603516E1,7.370316290E1
1.778902858E1,-2.349550629E1,-3.747780991E1,-5.904565430E1,7.377678729E1
1.779904958E1,-2.353516197E1,-3.759259415E1,-5.873944092E1,7.360318541E1
1.780907058E1,-2.348645401E1,-3.764724731E1,-5.905731201E1,7.386944466E1
1.781909058E1,-2.342919922E1,-3.763197327E1,-5.923950195E1,7.398926530E1
1.782911158E1,-2.348612976E1,-3.763868332E1,-5.885089111E1,7.370004178E1
1.783913258E1,-2.348048782E1,-3.759282684E1,-5.916595459E1,7.392674835E1
1.784915258E1,-2.344079781E1,-3.768511200E1,-5.878417969E1,7.365608223E1
1.785917358E1,-2.345534325E1,-3.760115814E1,-5.889953613E1,7.370994219E1
1.786919458E1,-2.334678268E1,-3.760308075E1,-5.859771729E1,7.343538939E1
1.787921458E1,-2.342077637E1,-3.755093765E1,-5.900573730E1,7.375827221E1
1.788923558E1,-2.336026001E1,-3.766769791E1,-5.844110107E1,7.334793459E1
1.789925658E1,-2.342547607E1,-3.762989044E1,-5.875140381E1,7.359680043E1
1.790927758E1,-2.350284004E1,-3.758557510E1,-5.889276123E1,7.371171054E1
1.791929758E1,-2.358189583E1,-3.759606934E1,-5.843572998E1,7.337782212E1
1.792931858E1,-2.350224304E1,-3.753385544E1,-5.883361816E1,7.363790028E1
1.793933958E1,-2.358582878E1,-3.771526718E1,-5.859753418E1,7.356904043E1
1.794935958E1,-2.348402977E1,-3.774931335E1,-5.905560303E1,7.391937880E1
1.795938058E1,-2.353979874E1,-3.760923767E1,-5.877471924E1,7.364132335E1
1.796940158E1,-2.350437546E1,-3.760931015E1,-5.871710205E1,7.358406043E1
1.797942158E1,-2.349809265E1,-3.754853058E1,-5.897741699E1,7.375898740E1
1.798944258E1,-2.350933838E1,-3.759238052E1,-5.855364990E1,7.344661994E1
1.799946358E1,-2.345257759E1,-3.759203720E1,-5.895977783E1,7.375255967E1
1.800948358E1,-2.337251091E1,-3.762866974E1,-5.870703125E1,7.354390913E1
1.801950458E1,-2.339872360E1,-3.767815399E1,-5.843609619E1,7.336157640E1
1.802952558E1,-2.343182564E1,-3.762616348E1,-5.892572021E1,7.373614537E1
1.803954558E1,-2.342061615E1,-3.759587479E1,-5.828546143E1,7.320635270E1
1.804956658E1,-2.343808937E1,-3.771365356E1,-5.878289795E1,7.366880473E1
1.805958758E1,-2.333649063E1,-3.751131058E1,-5.840258789E1,7.322945096E1
1.806960758E1,-2.347550583E1,-3.758858871E1,-5.843646240E1,7.334044937E1
1.807962858E1,-2.342010117E1,-3.759863281E1,-5.886157227E1,7.366710947E1
1.808964958E1,-2.347644424E1,-3.764965057E1,-5.854754639E1,7.346056636E1
1.809966958E1,-2.341143990E1,-3.762918472E1,-5.897204590E1,7.376824017E1
1.810969058E1,-2.333523560E1,-3.766324615E1,-5.870733643E1,7.355001483E1
1.811971158E1,-2.343616867E1,-3.763742065E1,-5.863134766E1,7.350826051E1
1.812973158E1,-2.346754646E1,-3.767208481E1,-5.896228027E1,7.380015045E1
1.813975258E1,-2.349200058E1,-3.762332153E1,-5.864599609E1,7.353054652E1
1.814977358E1,-2.338870811E1,-3.763237762E1,-5.913641357E1,7.389413321E1
1.815979358E1,-2.342663956E1,-3.762808990E1,-5.879040527E1,7.362738854E1
1.816981458E1,-2.346074104E1,-3.763076782E1,-5.916339111E1,7.393772992E1
1.817983558E1,-2.346091652E1,-3.757390213E1,-5.926190186E1,7.398774045E1
1.818985558E1,-2.354437637E1,-3.773545456E1,-5.898291016E1,7.387344503E1
1.819987658E1,-2.354873276E1,-3.758201981E1,-5.902185059E1,7.382770397E1
1.820989758E1,-2.364580345E1,-3.773255539E1,-5.846948242E1,7.349523884E1
1.821991758E1,-2.346647453E1,-3.763603592E1,-5.896051025E1,7.377999997E1
1.822993858E1,-2.340116882E1,-3.763860703E1,-5.894189453E1,7.374568714E1
1.823995958E1,-2.341886520E1,-3.777130127E1,-5.836108398E1,7.335618972E1
1.824997958E1,-2.340469170E1,-3.770278931E1,-5.896685791E1,7.379952742E1
1.826000092E1,-2.331887817E1,-3.758239365E1,-5.842266846E1,7.327628935E1
1.827002192E1,-2.334051514E1,-3.767502213E1,-5.912512207E1,7.389158950E1
1.828004192E1,-2.337460709E1,-3.762335587E1,-5.907208252E1,7.383359734E1
1.829006292E1,-2.335739136E1,-3.768630981E1,-5.866595459E1,7.353584096E1
1.830008392E1,-2.345373726E1,-3.756826782E1,-5.910021973E1,7.385315505E1
1.831010492E1,-2.350867653E1,-3.760046387E1,-5.859387207E1,7.348261427E1
1.832012492E1,-2.337018013E1,-3.761736679E1,-5.904064941E1,7.380399641E1
1.833014592E1,-2.336952591E1,-3.762845230E1,-5.879644775E1,7.361424748E1
1.834016692E1,-2.329031754E1,-3.757798767E1,-5.856011963E1,7.337459819E1
1.835018692E1,-2.327070045E1,-3.756198883E1,-5.890014648E1,7.363189364E1
1.836020792E1,-2.346801186E1,-3.764469528E1,-5.825988770E1,7.322626016E1
1.837022892E1,-2.339990234E1,-3.751622009E1,-5.865832520E1,7.345625443E1
1.838024892E1,-2.334471130E1,-3.768720245E1,-5.868676758E1,7.354887806E1
1.839026992E1,-2.334736633E1,-3.769089890E1,-5.871044922E1,7.357051190E1
1.840029092E1,-2.342977142E1,-3.762034607E1,-5.901397705E1,7.380307659E1
1.841031092E1,-2.350774002E1,-3.761436844E1,-5.821228027E1,7.318554590E1
1.842033192E1,-2.337002182E1,-3.754238892E1,-5.873168945E1,7.351870668E1
1.843035292E1,-2.332479095E1,-3.766493607E1,-5.844885254E1,7.334140471E1
1.844037292E1,-2.323870277E1,-3.763169861E1,-5.848596191E1,7.332659673E1
1.845039392E1,-2.344616699E1,-3.762422562E1,-5.906921387E1,7.385443200E1
1.846041492E1,-2.337825966E1,-3.750864792E1,-5.844079590E1,7.327187945E1
1.847043492E1,-2.349124527E1,-3.757396317E1,-5.918750000E1,7.393782164E1
1.848045592E1,-2.337659264E1,-3.768064499E1,-5.913562012E1,7.391425882E1
1.849047692E1,-2.354400826E1,-3.762435913E1,-5.926281738E1,7.404049060E1
1.850049692E1,-2.342923737E1,-3.754416275E1,-5.929620361E1,7.399008774E1
1.851051792E1,-2.353698540E1,-3.759258652E1,-5.873779297E1,7.360244945E1
1.852053892E1,-2.352929306E1,-3.753759766E1,-5.895507812E1,7.374550906E1
1.853055892E1,-2.351064110E1,-3.760006332E1,-5.851416016E1,7.341949295E1
1.854057992E1,-2.347402573E1,-3.755578232E1,-5.879608154E1,7.361009356E1
1.855060092E1,-2.352469063E1,-3.758885193E1,-5.910803223E1,7.389243758E1
1.856062092E1,-2.350243378E1,-3.763601303E1,-5.881604004E1,7.367605063E1
1.857064192E1,-2.338396835E1,-3.764825439E1,-5.920574951E1,7.395621549E1
1.858066292E1,-2.341066170E1,-3.768328857E1,-5.885406494E1,7.370135873E1
1.859068292E1,-2.346808052E1,-3.769201279E1,-5.923309326E1,7.402700837E1
1.860070392E1,-2.351256371E1,-3.762119675E1,-5.935552979E1,7.410313092E1
1.861072492E1,-2.340487480E1,-3.775832748E1,-5.909588623E1,7.393107079E1
1.862074492E1,-2.346218681E1,-3.763911057E1,-5.934704590E1,7.408946424E1
1.863076592E1,-2.356686211E1,-3.756253052E1,-5.880987549E1,7.365420656E1
1.864078692E1,-2.344469261E1,-3.762477493E1,-5.914007568E1,7.391093189E1
1.865080692E1,-2.354251862E1,-3.763237762E1,-5.897851562E1,7.381674155E1
1.866082792E1,-2.340688133E1,-3.762693405E1,-5.871551514E1,7.356072306E1
1.867084892E1,-2.338262177E1,-3.760891342E1,-5.907031250E1,7.382736070E1
1.868086892E1,-2.346745491E1,-3.755501175E1,-5.868212891E1,7.351661445E1
1.869088992E1,-2.335700607E1,-3.762015152E1,-5.892541504E1,7.370909083E1
1.870091092E1,-2.325526047E1,-3.761761475E1,-5.860424805E1,7.341900277E1
1.871093192E1,-2.324826622E1,-3.766159439E1,-5.868151855E1,7.350100812E1
1.872095192E1,-2.323929787E1,-3.767944717E1,-5.845849609E1,7.332940386E1
1.873097292E1,-2.328465843E1,-3.757771683E1,-5.921734619E1,7.389826933E1
1.874099392E1,-2.339043045E1,-3.767106628E1,-5.891204834E1,7.373500465E1
1.875101392E1,-2.327254486E1,-3.762128830E1,-5.863244629E1,7.344886953E1
1.876103492E1,-2.316131592E1,-3.757179642E1,-5.916735840E1,7.381641241E1
1.877105592E1,-2.330900955E1,-3.769555664E1,-5.861181641E1,7.348203821E1
1.878107592E1,-2.326906586E1,-3.762234116E1,-5.914776611E1,7.386032911E1
1.879109692E1,-2.326277161E1,-3.763875961E1,-5.883410645E1,7.361579212E1
1.880111792E1,-2.342769051E1,-3.769010925E1,-5.893267822E1,7.377304101E1
1.881113792E1,-2.339693832E1,-3.755063248E1,-5.895806885E1,7.371241825E1
1.882115892E1,-2.327463913E1,-3.767705536E1,-5.880993652E1,7.361982044E1
1.883117992E1,-2.336566925E1,-3.768421936E1,-5.922595215E1,7.398491938E1
1.884119992E1,-2.321262169E1,-3.766899109E1,-5.865802002E1,7.347477123E1
1.885122092E1,-2.333769226E1,-3.767991638E1,-5.918920898E1,7.394448214E1
1.886124192E1,-2.309789085E1,-3.766432571E1,-5.934918213E1,7.398945474E1
1.887126192E1,-2.312594032E1,-3.772705460E1,-5.894104004E1,7.370336468E1
1.888128292E1,-2.315791702E1,-3.772283554E1,-5.915966797E1,7.388618109E1
1.889130392E1,-2.340742111E1,-3.758160400E1,-5.845922852E1,7.333325113E1
1.890132392E1,-2.330236816E1,-3.768252182E1,-5.906329346E1,7.383390445E1
1.891134492E1,-2.329916954E1,-3.771519470E1,-5.922625732E1,7.397997546E1
1.892136592E1,-2.333701134E1,-3.776390076E1,-5.870269775E1,7.359847160E1
1.893138592E1,-2.337181854E1,-3.766654968E1,-5.931811523E1,7.405166887E1
1.894140692E1,-2.341197205E1,-3.779039001E1,-5.885705566E1,7.375897921E1
1.895142792E1,-2.325046921E1,-3.781126022E1,-5.943859863E1,7.418370930E1
1.896144792E1,-2.329478073E1,-3.773348236E1,-5.936242676E1,7.409696492E1
1.897146892E1,-2.327595329E1,-3.762879181E1,-5.870550537E1,7.351212373E1
1.898148992E1,-2.342255592E1,-3.758333969E1,-5.885363770E1,7.365374545E1
1.899150992E1,-2.330210304E1,-3.766017914E1,-5.851641846E1,7.338561390E1
1.900153092E1,-2.327817917E1,-3.776694107E1,-5.915344238E1,7.394149856E1
1.901155192E1,-2.340475273E1,-3.769914627E1,-5.886614990E1,7.371724143E1
1.902157192E1,-2.354804802E1,-3.774821854E1,-5.862261963E1,7.359381836E1
1.903159292E1,-2.340378380E1,-3.764836502E1,-5.903656006E1,7.382717595E1
1.904161392E1,-2.349022293E1,-3.756853104E1,-5.838574219E1,7.329447447E1
1.905163392E1,-2.345513725E1,-3.748292923E1,-5.886437988E1,7.362152312E1
1.906165492E1,-2.330352211E1,-3.757585907E1,-5.852636719E1,7.335076676E1
1.907167592E1,-2.338219452E1,-3.752495956E1,-5.856768799E1,7.338272063E1
1.908169692E1,-2.356470108E1,-3.745098114E1,-5.880957031E1,7.359644479E1
1.909171692E1,-2.334109116E1,-3.758006287E1,-5.845849609E1,7.331073200E1
1.910173792E1,-2.335757256E1,-3.759147644E1,-5.899816895E1,7.375282527E1
1.911175892E1,-2.342523766E1,-3.767761993E1,-5.888983154E1,7.373165577E1
1.912177892E1,-2.348002815E1,-3.759639359E1,-5.878027344E1,7.362011327E1
1.913179992E1,-2.346096420E1,-3.762889481E1,-5.907568359E1,7.386668368E1
1.914182092E1,-2.339540100E1,-3.767292404E1,-5.880944824E1,7.365558496E1
1.915184092E1,-2.357576180E1,-3.767211533E1,-5.904913330E1,7.390402534E1
1.916186192E1,-2.344776726E1,-3.758122635E1,-5.879925537E1,7.361724523E1
1.917188292E1,-2.333741379E1,-3.766318893E1,-5.894482422E1,7.374037554E1
1.918190292E1,-2.348114395E1,-3.771524429E1,-5.907421875E1,7.391594614E1
1.919192392E1,-2.349942207E1,-3.768177032E1,-5.859863281E1,7.352508701E1
1.920194492E1,-2.349465752E1,-3.764582443E1,-5.875970459E1,7.363361944E1
1.921196492E1,-2.345262718E1,-3.770057678E1,-5.841424561E1,7.337290577E1
1.922198592E1,-2.360351181E1,-3.757919693E1,-5.867572021E1,7.356739736E1
1.923200692E1,-2.347717857E1,-3.770117569E1,-5.862103271E1,7.354578192E1
1.924202692E1,-2.355008888E1,-3.766849518E1,-5.824798584E1,7.325537571E1
1.925204792E1,-2.351026726E1,-3.764647675E1,-5.869104004E1,7.358415630E1
1.926206917E1,-2.357800865E1,-3.756799316E1,-5.825158691E1,7.321559930E1
1.927208917E1,-2.349583626E1,-3.759763718E1,-5.894274902E1,7.375557135E1
1.928211017E1,-2.351505280E1,-3.750919342E1,-5.891882324E1,7.369752392E1
1.929213117E1,-2.346154404E1,-3.763168335E1,-5.867926025E1,7.355163645E1
1.930215117E1,-2.341838074E1,-3.763183212E1,-5.900891113E1,7.380126651E1
1.931217217E1,-2.356361389E1,-3.771731186E1,-5.860198975E1,7.356651899E1
1.932219317E1,-2.344903564E1,-3.765268707E1,-5.883398438E1,7.368188267E1
1.933221317E1,-2.343534279E1,-3.768735886E1,-5.881250000E1,7.367810031E1
1.934223417E1,-2.349589348E1,-3.764706421E1,-5.857641602E1,7.348846826E1
1.935225517E1,-2.354060364E1,-3.763507462E1,-5.884844971E1,7.371362760E1
1.936227517E1,-2.340237045E1,-3.758456039E1,-5.853106689E1,7.339043476E1
1.937229617E1,-2.335491753E1,-3.769483185E1,-5.915386963E1,7.392924193E1
1.938231717E1,-2.329991913E1,-3.762689209E1,-5.880706787E1,7.359986733E1
1.939233717E1,-2.343649101E1,-3.772933197E1,-5.883215332E1,7.371562837E1
