"Time t (s)","Angular Velocity x (rad/s)","Angular Velocity y (rad/s)","Angular Velocity z (rad/s)","Absolute Angular Velocity (rad/s)"
1.307100010E1,7.456844234E-3,1.065263471E-3,0.000000000E0,7.532550245E-3
1.308100033E1,8.522107770E-3,1.065263471E-3,0.000000000E0,8.588428747E-3
1.314000034E1,1.065263471E-3,2.130526942E-3,-1.065263471E-3,2.609351849E-3
1.315900040E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.317000008E1,3.195790349E-3,2.130526942E-3,1.065263471E-3,3.985851009E-3
1.317899990E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.318900013E1,6.391580697E-3,2.130526942E-3,-1.065263471E-3,6.821014020E-3
1.322900009E1,5.326317681E-3,0.000000000E0,0.000000000E0,5.326317681E-3
1.323900032E1,5.326317681E-3,1.065263471E-3,-1.065263471E-3,5.535271621E-3
1.324899960E1,7.456844234E-3,1.065263471E-3,-2.130526942E-3,7.828055807E-3
1.325800037E1,7.456844234E-3,1.065263471E-3,-1.065263471E-3,7.607502562E-3
1.326799965E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.327799988E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.328899956E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.329800034E1,2.130526942E-3,2.130526942E-3,0.000000000E0,3.013020150E-3
1.334799957E1,8.522107770E-3,2.130526942E-3,1.065263471E-3,8.848742641E-3
1.335700035E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.336699963E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.337800026E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.338599968E1,2.130526942E-3,2.130526942E-3,1.065263471E-3,3.195790349E-3
1.339700031E1,2.130526942E-3,2.130526942E-3,1.065263471E-3,3.195790349E-3
1.340699959E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.341699982E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.343599987E1,7.456844234E-3,2.130526942E-3,0.000000000E0,7.755235057E-3
1.344600010E1,7.456844234E-3,2.130526942E-3,0.000000000E0,7.755235057E-3
1.345600033E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.346700001E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.348499966E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.350500011E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.351500034E1,7.456844234E-3,1.065263471E-3,0.000000000E0,7.532550245E-3
1.352499962E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
1.353499985E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
1.354500008E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.355500031E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.357400036E1,3.195790349E-3,1.065263471E-3,-1.065263471E-3,3.533079156E-3
1.358399963E1,3.195790349E-3,1.065263471E-3,-1.065263471E-3,3.533079156E-3
1.359399986E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.360400009E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.361499977E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.362399960E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.363399982E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.364400005E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.367300034E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.368299961E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.369299984E1,6.391580697E-3,1.065263471E-3,-1.065263471E-3,6.566725003E-3
1.370300007E1,6.391580697E-3,1.065263471E-3,-1.065263471E-3,6.566725003E-3
1.371300030E1,6.391580697E-3,1.065263471E-3,-1.065263471E-3,6.566725003E-3
1.372299957E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.373299980E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.374199963E1,4.261053885E-3,3.195790349E-3,1.065263471E-3,5.431799057E-3
1.375199986E1,4.261053885E-3,3.195790349E-3,0.000000000E0,5.326317161E-3
1.376200008E1,3.195790349E-3,3.195790349E-3,0.000000000E0,4.519529835E-3
1.377200031E1,3.195790349E-3,3.195790349E-3,0.000000000E0,4.519529835E-3
1.379199982E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.380200005E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.381200027E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.382199955E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.383199978E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.384099960E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.385099983E1,3.195790349E-3,3.195790349E-3,0.000000000E0,4.519529835E-3
1.386100006E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.387100029E1,5.326317681E-3,1.065263471E-3,-1.065263471E-3,5.535271621E-3
1.388099957E1,4.261053885E-3,1.065263471E-3,-1.065263471E-3,4.519530355E-3
1.389099979E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.390100002E1,6.391580697E-3,3.195790349E-3,1.065263471E-3,7.224968403E-3
1.392000008E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.393000031E1,3.195790349E-3,2.130526942E-3,-1.065263471E-3,3.985851009E-3
1.393999958E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.394999981E1,4.261053885E-3,3.195790349E-3,0.000000000E0,5.326317161E-3
1.395899963E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.396899986E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.401000023E1,6.391580697E-3,1.065263471E-3,-1.065263471E-3,6.566725003E-3
1.401900005E1,6.391580697E-3,2.130526942E-3,-1.065263471E-3,6.821014020E-3
1.402999973E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.403800011E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.404800034E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.405799961E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.407800007E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.408800030E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.409799957E1,4.261053885E-3,1.065263471E-3,-1.065263471E-3,4.519530355E-3
1.410799980E1,3.195790349E-3,2.130526942E-3,-1.065263471E-3,3.985851009E-3
1.411800003E1,3.195790349E-3,3.195790349E-3,-1.065263471E-3,4.643375564E-3
1.413799953E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.414700031E1,5.326317681E-3,1.065263471E-3,-1.065263471E-3,5.535271621E-3
1.415699959E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.416699982E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.417700005E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.418700027E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.419699955E1,5.326317681E-3,3.195790349E-3,-1.065263471E-3,6.302183865E-3
1.420699978E1,6.391580697E-3,3.195790349E-3,-1.065263471E-3,7.224968403E-3
1.422599983E1,7.456844234E-3,2.130526942E-3,0.000000000E0,7.755235057E-3
1.423600006E1,7.456844234E-3,2.130526942E-3,0.000000000E0,7.755235057E-3
1.424699974E1,7.456844234E-3,1.065263471E-3,0.000000000E0,7.532550245E-3
1.425599957E1,6.391580697E-3,1.065263471E-3,-1.065263471E-3,6.566725003E-3
1.426599979E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.430599976E1,3.195790349E-3,2.130526942E-3,-1.065263471E-3,3.985851009E-3
1.431499958E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.432499981E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.433600044E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.434500027E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.435499954E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.436499977E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.437500000E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.439400005E1,7.456844234E-3,1.065263471E-3,0.000000000E0,7.532550245E-3
1.440400028E1,7.456844234E-3,1.065263471E-3,0.000000000E0,7.532550245E-3
1.441399956E1,7.456844234E-3,0.000000000E0,0.000000000E0,7.456844234E-3
1.442399979E1,7.456844234E-3,0.000000000E0,0.000000000E0,7.456844234E-3
1.443400002E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.444400024E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.445400047E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.448299980E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.449300003E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.450300026E1,4.261053885E-3,3.195790349E-3,-1.065263471E-3,5.431799057E-3
1.451299953E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.452299976E1,3.195790349E-3,1.065263471E-3,-1.065263471E-3,3.533079156E-3
1.453299999E1,3.195790349E-3,1.065263471E-3,0.000000000E0,3.368658746E-3
1.454300022E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.455200005E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.456200027E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.457199955E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.458199978E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.459200001E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.460200024E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.461200047E1,7.456844234E-3,2.130526942E-3,0.000000000E0,7.755235057E-3
1.464200020E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.465100002E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.466100025E1,6.391580697E-3,1.065263471E-3,-1.065263471E-3,6.566725003E-3
1.467099953E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.468099976E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.472099972E1,3.195790349E-3,2.130526942E-3,-1.065263471E-3,3.985851009E-3
1.472999954E1,3.195790349E-3,2.130526942E-3,-1.065263471E-3,3.985851009E-3
1.473999977E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.475000000E1,4.261053885E-3,1.065263471E-3,0.000000000E0,4.392193912E-3
1.478999996E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.479899979E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.480900002E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.481999969E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.482900047E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.483899975E1,7.456844234E-3,1.065263471E-3,-1.065263471E-3,7.607502562E-3
1.487899971E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.488899994E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.489799976E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.491800022E1,3.195790349E-3,1.065263471E-3,0.000000000E0,3.368658746E-3
1.492800045E1,3.195790349E-3,1.065263471E-3,0.000000000E0,3.368658746E-3
1.493799973E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.496700001E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.497700024E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.498700047E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.499699974E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.500699997E1,7.456844234E-3,1.065263471E-3,0.000000000E0,7.532550245E-3
1.501700020E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.502700043E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.503600025E1,7.456844234E-3,1.065263471E-3,0.000000000E0,7.532550245E-3
1.504599953E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.505700016E1,3.195790349E-3,3.195790349E-3,-1.065263471E-3,4.643375564E-3
1.506700039E1,2.130526942E-3,3.195790349E-3,-1.065263471E-3,3.985851009E-3
1.507600021E1,3.195790349E-3,3.195790349E-3,-1.065263471E-3,4.643375564E-3
1.509599972E1,5.326317681E-3,2.130526942E-3,1.065263471E-3,5.834688696E-3
1.510599995E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
1.514500046E1,4.261053885E-3,1.065263471E-3,0.000000000E0,4.392193912E-3
1.515499973E1,4.261053885E-3,1.065263471E-3,1.065263471E-3,4.519530355E-3
1.516499996E1,5.326317681E-3,2.130526942E-3,1.065263471E-3,5.834688696E-3
1.517599964E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
1.518500042E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.519499969E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.520499992E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.521399975E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.526399994E1,4.261053885E-3,1.065263471E-3,0.000000000E0,4.392193912E-3
1.527400017E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.528299999E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.529300022E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.530300045E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.531299973E1,4.261053885E-3,2.130526942E-3,1.065263471E-3,4.881650258E-3
1.532299995E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.535299969E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.536200047E1,4.261053885E-3,2.130526942E-3,1.065263471E-3,4.881650258E-3
1.537199974E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.538199997E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.539200020E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.540200043E1,5.326317681E-3,2.130526942E-3,1.065263471E-3,5.834688696E-3
1.541199970E1,5.326317681E-3,2.130526942E-3,1.065263471E-3,5.834688696E-3
1.542199993E1,4.261053885E-3,2.130526942E-3,1.065263471E-3,4.881650258E-3
1.545100021E1,5.326317681E-3,1.065263471E-3,-1.065263471E-3,5.535271621E-3
1.546100044E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.547099972E1,4.261053885E-3,1.065263471E-3,1.065263471E-3,4.519530355E-3
1.548099995E1,5.326317681E-3,1.065263471E-3,1.065263471E-3,5.535271621E-3
1.549100018E1,6.391580697E-3,1.065263471E-3,1.065263471E-3,6.566725003E-3
1.550100040E1,5.326317681E-3,2.130526942E-3,1.065263471E-3,5.834688696E-3
1.551099968E1,5.326317681E-3,2.130526942E-3,1.065263471E-3,5.834688696E-3
1.552099991E1,6.391580697E-3,2.130526942E-3,1.065263471E-3,6.821014020E-3
1.553100014E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.554100037E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.555000019E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.556000042E1,5.326317681E-3,0.000000000E0,1.065263471E-3,5.431799577E-3
1.559899998E1,6.391580697E-3,2.130526942E-3,-1.065263471E-3,6.821014020E-3
1.560900021E1,6.391580697E-3,3.195790349E-3,0.000000000E0,7.146004703E-3
1.561900043E1,5.326317681E-3,3.195790349E-3,1.065263471E-3,6.302183865E-3
1.562899971E1,4.261053885E-3,2.130526942E-3,1.065263471E-3,4.881650258E-3
1.563899994E1,3.195790349E-3,1.065263471E-3,0.000000000E0,3.368658746E-3
1.564900017E1,3.195790349E-3,1.065263471E-3,0.000000000E0,3.368658746E-3
1.565900040E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.566899967E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.567899990E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.568799973E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.569799995E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.570800018E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.571800041E1,4.261053885E-3,1.065263471E-3,1.065263471E-3,4.519530355E-3
1.572799969E1,4.261053885E-3,1.065263471E-3,0.000000000E0,4.392193912E-3
1.573799992E1,4.261053885E-3,1.065263471E-3,0.000000000E0,4.392193912E-3
1.574899960E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.575800037E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.580700016E1,5.326317681E-3,0.000000000E0,-1.065263471E-3,5.431799577E-3
1.581700039E1,4.261053885E-3,1.065263471E-3,0.000000000E0,4.392193912E-3
1.582699966E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.583600044E1,4.261053885E-3,2.130526942E-3,1.065263471E-3,4.881650258E-3
1.584599972E1,4.261053885E-3,1.065263471E-3,1.065263471E-3,4.519530355E-3
1.585700035E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.586600018E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.587600040E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.588599968E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.589599991E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.590600014E1,3.195790349E-3,2.130526942E-3,-1.065263471E-3,3.985851009E-3
1.591600037E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.592500019E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.593500042E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.594499969E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.595499992E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.596500015E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.597500038E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.598600006E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.599499989E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.600499916E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.601600075E1,7.456844234E-3,1.065263471E-3,0.000000000E0,7.532550245E-3
1.602400017E1,6.391580697E-3,1.065263471E-3,1.065263471E-3,6.566725003E-3
1.603400040E1,6.391580697E-3,1.065263471E-3,1.065263471E-3,6.566725003E-3
1.604500008E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.605400085E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.606399918E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.607299995E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.608399963E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.613299942E1,4.261053885E-3,1.065263471E-3,-1.065263471E-3,4.519530355E-3
1.614299965E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.615299988E1,7.456844234E-3,2.130526942E-3,0.000000000E0,7.755235057E-3
1.616300011E1,5.326317681E-3,2.130526942E-3,1.065263471E-3,5.834688696E-3
1.617300034E1,4.261053885E-3,1.065263471E-3,1.065263471E-3,4.519530355E-3
1.620199966E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.621199989E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.622200012E1,4.261053885E-3,1.065263471E-3,0.000000000E0,4.392193912E-3
1.623200035E1,3.195790349E-3,1.065263471E-3,0.000000000E0,3.368658746E-3
1.624200058E1,3.195790349E-3,2.130526942E-3,-1.065263471E-3,3.985851009E-3
1.625200081E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.626099968E1,4.261053885E-3,3.195790349E-3,-1.065263471E-3,5.431799057E-3
1.627099991E1,4.261053885E-3,3.195790349E-3,0.000000000E0,5.326317161E-3
1.628199959E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.629100037E1,4.261053885E-3,1.065263471E-3,-1.065263471E-3,4.519530355E-3
1.630100060E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.631100082E1,7.456844234E-3,1.065263471E-3,0.000000000E0,7.532550245E-3
1.632099915E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.634000015E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.635000038E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.636000061E1,5.326317681E-3,2.130526942E-3,1.065263471E-3,5.834688696E-3
1.637000084E1,6.391580697E-3,3.195790349E-3,0.000000000E0,7.146004703E-3
1.637999916E1,6.391580697E-3,4.261053885E-3,0.000000000E0,7.681724071E-3
1.638999939E1,5.326317681E-3,4.261053885E-3,0.000000000E0,6.821014540E-3
1.639999962E1,5.326317681E-3,3.195790349E-3,0.000000000E0,6.211500185E-3
1.643899918E1,3.195790349E-3,2.130526942E-3,-2.130526942E-3,4.392193912E-3
1.644899940E1,3.195790349E-3,2.130526942E-3,-1.065263471E-3,3.985851009E-3
1.645899963E1,3.195790349E-3,2.130526942E-3,1.065263471E-3,3.985851009E-3
1.647800064E1,5.326317681E-3,2.130526942E-3,1.065263471E-3,5.834688696E-3
1.648800087E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.649900055E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.650799942E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.651799965E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.652899933E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.653899956E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.654800034E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.655800056E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.656800079E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.657699966E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.658799934E1,6.391580697E-3,2.130526942E-3,0.000000000E0,6.737317492E-3
1.659799957E1,6.391580697E-3,1.065263471E-3,1.065263471E-3,6.566725003E-3
1.660700035E1,6.391580697E-3,1.065263471E-3,1.065263471E-3,6.566725003E-3
1.661700058E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.662700081E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.663699913E1,3.195790349E-3,2.130526942E-3,0.000000000E0,3.840862035E-3
1.664800072E1,4.261053885E-3,2.130526942E-3,0.000000000E0,4.764003135E-3
1.665600014E1,4.261053885E-3,2.130526942E-3,1.065263471E-3,4.881650258E-3
1.666600037E1,5.326317681E-3,1.065263471E-3,1.065263471E-3,5.535271621E-3
1.667700005E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.668600082E1,6.391580697E-3,2.130526942E-3,-1.065263471E-3,6.821014020E-3
1.669599915E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.670599937E1,6.391580697E-3,2.130526942E-3,-1.065263471E-3,6.821014020E-3
1.671599960E1,6.391580697E-3,1.065263471E-3,-1.065263471E-3,6.566725003E-3
1.672599983E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.674600029E1,6.391580697E-3,1.065263471E-3,1.065263471E-3,6.566725003E-3
1.675499916E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.679500008E1,4.261053885E-3,1.065263471E-3,1.065263471E-3,4.519530355E-3
1.680500031E1,5.326317681E-3,1.065263471E-3,1.065263471E-3,5.535271621E-3
1.681500053E1,5.326317681E-3,1.065263471E-3,1.065263471E-3,5.535271621E-3
1.682600021E1,5.326317681E-3,2.130526942E-3,1.065263471E-3,5.834688696E-3
1.683399963E1,5.326317681E-3,2.130526942E-3,1.065263471E-3,5.834688696E-3
1.684399986E1,4.261053885E-3,3.195790349E-3,0.000000000E0,5.326317161E-3
1.685499954E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.686400032E1,5.326317681E-3,1.065263471E-3,-1.065263471E-3,5.535271621E-3
1.687400055E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.688400078E1,4.261053885E-3,3.195790349E-3,0.000000000E0,5.326317161E-3
1.689399910E1,4.261053885E-3,3.195790349E-3,-1.065263471E-3,5.431799057E-3
1.690399933E1,5.326317681E-3,3.195790349E-3,-1.065263471E-3,6.302183865E-3
1.691399956E1,4.261053885E-3,2.130526942E-3,-1.065263471E-3,4.881650258E-3
1.692300034E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.693400002E1,5.326317681E-3,2.130526942E-3,-1.065263471E-3,5.834688696E-3
1.694400024E1,5.326317681E-3,2.130526942E-3,0.000000000E0,5.736619433E-3
1.695299911E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.700200081E1,5.326317681E-3,2.130526942E-3,1.065263471E-3,5.834688696E-3
1.701199913E1,6.391580697E-3,1.065263471E-3,1.065263471E-3,6.566725003E-3
1.702199936E1,6.391580697E-3,1.065263471E-3,0.000000000E0,6.479744779E-3
1.703199959E1,5.326317681E-3,1.065263471E-3,0.000000000E0,5.431799577E-3
1.704199982E1,4.261053885E-3,1.065263471E-3,0.000000000E0,4.392193912E-3
1.705200005E1,6.391580697E-3,1.065263471E-3,1.065263471E-3,6.566725003E-3
